experiment,base_name,ROI,channel,x,y,intensity,probability
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-004_002_MIP,31,2,536,825,14114.26,0.565
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-004_002_MIP,27,2,1734,808,18686.05,0.653
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-004_002_MIP,28,2,1717,805,3815.0,0.402
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-004_002_MIP,25,2,2023,800,12191.81,0.606
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-004_002_MIP,28,2,1700,799,29881.32,0.647
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-004_002_MIP,25,2,2005,797,6810.27,0.519
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-004_002_MIP,27,2,1736,794,28875.41,0.616
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-004_002_MIP,26,2,25,791,12196.64,0.572
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-004_002_MIP,25,2,1987,780,10987.0,0.533
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-004_002_MIP,26,2,17,769,2237.87,0.464
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-004_002_MIP,26,2,31,765,1728.0,0.373
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-004_002_MIP,25,2,2025,761,1719.05,0.48
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-004_002_MIP,24,2,554,750,11730.36,0.532
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-004_002_MIP,24,2,550,741,8357.29,0.49
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-004_002_MIP,26,2,23,739,8186.79,0.501
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-004_002_MIP,24,2,544,736,14292.79,0.551
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-004_002_MIP,26,2,32,735,18234.29,0.65
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-004_002_MIP,24,2,553,726,20795.56,0.538
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-004_002_MIP,23,2,800,652,16748.09,0.58
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-004_002_MIP,23,2,784,630,2049.0,0.445
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-004_002_MIP,23,2,770,626,11070.13,0.491
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-004_002_MIP,23,2,768,619,10192.47,0.498
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-004_002_MIP,22,2,75,572,22359.44,0.688
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-004_002_MIP,21,2,1745,568,2834.14,0.499
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-004_002_MIP,22,2,94,566,13854.15,0.59
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-004_002_MIP,22,2,110,556,1946.0,0.423
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-004_002_MIP,21,2,1745,541,20574.86,0.618
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-004_002_MIP,20,2,470,519,33342.47,0.636
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-004_002_MIP,21,2,1735,515,17560.51,0.629
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-004_002_MIP,20,2,418,497,19582.71,0.637
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-004_002_MIP,19,2,1962,480,18341.65,0.528
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-004_002_MIP,19,2,1899,474,23527.36,0.639
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-004_002_MIP,17,2,1274,435,2630.32,0.495
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-004_002_MIP,16,2,524,427,29909.04,0.671
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-004_002_MIP,17,2,1247,418,19959.17,0.623
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-004_002_MIP,17,2,1263,415,15611.26,0.51
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-004_002_MIP,17,2,1256,412,9936.0,0.459
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-004_002_MIP,16,2,526,406,18617.62,0.579
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-004_002_MIP,14,2,1106,367,5126.0,0.391
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-004_002_MIP,14,2,1110,362,14860.15,0.565
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-004_002_MIP,15,2,79,362,16105.78,0.687
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-004_002_MIP,14,2,1087,358,2108.0,0.495
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-004_002_MIP,15,2,98,354,7530.0,0.368
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-004_002_MIP,14,2,1111,348,8510.0,0.476
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-004_002_MIP,15,2,98,347,12871.75,0.539
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-004_002_MIP,14,2,1108,344,7944.0,0.435
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-004_002_MIP,13,2,1347,339,14124.9,0.55
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-004_002_MIP,14,2,1115,337,5236.0,0.469
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-004_002_MIP,14,2,1074,332,1804.35,0.482
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-004_002_MIP,13,2,1372,325,15764.0,0.489
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-004_002_MIP,12,2,560,304,2081.0,0.423
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-004_002_MIP,12,2,539,293,19635.48,0.628
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-004_002_MIP,12,2,533,275,15460.55,0.644
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-004_002_MIP,10,2,361,227,7740.78,0.492
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-004_002_MIP,10,2,368,223,11440.3,0.511
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-004_002_MIP,10,2,386,222,3153.0,0.485
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-004_002_MIP,10,2,371,215,2893.0,0.427
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-004_002_MIP,10,2,384,208,6510.6,0.521
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-004_002_MIP,9,2,1099,209,18424.17,0.548
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-004_002_MIP,8,2,796,208,18991.39,0.594
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-004_002_MIP,11,2,227,208,20079.02,0.55
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-004_002_MIP,11,2,228,204,14681.04,0.547
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-004_002_MIP,9,2,1069,200,9665.23,0.52
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-004_002_MIP,8,2,816,198,12923.0,0.508
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-004_002_MIP,8,2,818,197,10378.84,0.482
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-004_002_MIP,9,2,1066,190,6485.72,0.508
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-004_002_MIP,8,2,784,174,2113.68,0.497
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-004_002_MIP,7,2,265,148,1367.0,0.397
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-004_002_MIP,7,2,266,120,3697.68,0.497
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-004_002_MIP,2,2,570,115,37536.0,0.697
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-004_002_MIP,5,2,895,112,7346.0,0.462
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-004_002_MIP,7,2,272,111,8000.36,0.576
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-004_002_MIP,5,2,896,110,7239.0,0.446
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-004_002_MIP,7,2,250,110,9706.17,0.572
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-004_002_MIP,6,2,1079,106,1671.0,0.438
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-004_002_MIP,6,2,1097,84,8665.89,0.547
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-004_002_MIP,3,2,143,73,7472.78,0.502
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-004_002_MIP,5,2,917,66,12196.54,0.56
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-004_002_MIP,3,2,146,58,8178.22,0.522
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-001_002_MIP,70,2,594,2033,18922.73,0.595
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-001_002_MIP,73,2,983,2027,23404.64,0.635
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-001_002_MIP,71,2,1589,2024,10949.71,0.502
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-001_002_MIP,71,2,1584,2023,10002.0,0.477
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-001_002_MIP,70,2,603,2021,19322.02,0.644
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-001_002_MIP,71,2,1580,2021,8069.0,0.48
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-001_002_MIP,71,2,1608,2020,1723.0,0.476
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-001_002_MIP,71,2,1623,2013,8881.66,0.619
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-001_002_MIP,73,2,976,2010,2754.8,0.481
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-001_002_MIP,69,2,671,1968,12614.51,0.502
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-001_002_MIP,69,2,666,1965,16745.04,0.539
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-001_002_MIP,68,2,333,1941,14040.27,0.566
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-001_002_MIP,67,2,1438,1934,2081.51,0.508
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-001_002_MIP,68,2,341,1934,13837.05,0.551
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-001_002_MIP,69,2,679,1924,12415.8,0.546
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-001_002_MIP,68,2,314,1920,1473.0,0.386
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-001_002_MIP,67,2,1452,1910,22874.96,0.611
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-001_002_MIP,66,2,187,1897,12349.7,0.601
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-001_002_MIP,67,2,1447,1896,28780.74,0.597
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-001_002_MIP,67,2,1478,1865,2025.0,0.378
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-001_002_MIP,65,2,1705,1864,28660.19,0.689
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-001_002_MIP,65,2,1736,1863,2818.03,0.488
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-001_002_MIP,66,2,177,1857,14027.92,0.638
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-001_002_MIP,63,2,1995,1847,8593.58,0.55
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-001_002_MIP,65,2,1700,1836,16644.39,0.569
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-001_002_MIP,63,2,1971,1835,19451.8,0.644
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-001_002_MIP,62,2,863,1817,25389.91,0.649
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-001_002_MIP,62,2,892,1793,32100.14,0.585
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-001_002_MIP,61,2,1104,1783,1593.0,0.418
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-001_002_MIP,62,2,845,1774,2688.21,0.51
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-001_002_MIP,59,2,1154,1771,2464.57,0.482
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-001_002_MIP,62,2,873,1767,2838.27,0.501
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-001_002_MIP,57,2,501,1762,28970.1,0.662
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-001_002_MIP,59,2,1211,1761,34405.99,0.661
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-001_002_MIP,61,2,1116,1760,4494.14,0.492
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-001_002_MIP,61,2,1109,1755,13640.18,0.614
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-001_002_MIP,62,2,908,1755,1840.0,0.4
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-001_002_MIP,58,2,703,1753,9346.0,0.409
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-001_002_MIP,58,2,706,1751,13015.3,0.566
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-001_002_MIP,57,2,531,1741,4245.03,0.477
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-001_002_MIP,61,2,1118,1740,7866.14,0.521
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-001_002_MIP,61,2,1129,1740,11820.62,0.554
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-001_002_MIP,55,2,1256,1735,22395.11,0.629
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-001_002_MIP,59,2,1224,1735,56237.41,0.583
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-001_002_MIP,59,2,1185,1735,5623.62,0.495
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-001_002_MIP,58,2,641,1719,12311.04,0.577
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-001_002_MIP,58,2,658,1717,2391.41,0.498
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-001_002_MIP,57,2,500,1717,41112.72,0.631
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-001_002_MIP,56,2,98,1717,12027.78,0.625
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-001_002_MIP,58,2,646,1714,6710.65,0.499
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-001_002_MIP,56,2,75,1711,8108.13,0.533
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-001_002_MIP,55,2,1278,1706,16737.37,0.626
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-001_002_MIP,52,2,1671,1601,20402.93,0.623
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-001_002_MIP,53,2,1041,1596,2762.8,0.497
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-001_002_MIP,51,2,1914,1593,4357.43,0.482
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-001_002_MIP,51,2,1922,1591,9637.62,0.558
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-001_002_MIP,52,2,1699,1579,6078.57,0.489
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-001_002_MIP,53,2,1054,1579,20345.58,0.647
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-001_002_MIP,52,2,1706,1576,8909.66,0.54
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-001_002_MIP,53,2,1020,1575,28610.28,0.63
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-001_002_MIP,51,2,1918,1566,25991.4,0.665
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-001_002_MIP,50,2,1444,1532,2129.89,0.495
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-001_002_MIP,49,2,1296,1516,22626.98,0.621
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-001_002_MIP,49,2,1319,1509,3204.0,0.381
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-001_002_MIP,50,2,1428,1503,14146.86,0.581
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-001_002_MIP,50,2,1417,1503,15533.49,0.523
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-001_002_MIP,49,2,1296,1502,24304.26,0.645
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-001_002_MIP,48,2,42,1501,8816.8,0.541
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-001_002_MIP,50,2,1412,1501,13388.1,0.484
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-001_002_MIP,47,2,1826,1480,16277.95,0.587
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-001_002_MIP,48,2,35,1460,12587.86,0.584
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-001_002_MIP,47,2,1825,1454,1882.0,0.447
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-001_002_MIP,47,2,1807,1454,1705.0,0.368
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-001_002_MIP,47,2,1800,1431,24679.34,0.632
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-001_002_MIP,46,2,453,1411,13935.09,0.6
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-001_002_MIP,45,2,637,1408,18594.85,0.621
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-001_002_MIP,44,2,119,1404,4122.0,0.465
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-001_002_MIP,46,2,463,1400,12129.69,0.544
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-001_002_MIP,46,2,452,1401,14719.77,0.584
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-001_002_MIP,43,2,1959,1396,16406.49,0.575
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-001_002_MIP,45,2,623,1396,22287.04,0.644
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-001_002_MIP,45,2,625,1383,8676.88,0.509
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-001_002_MIP,44,2,141,1365,5755.4,0.501
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-001_002_MIP,44,2,125,1363,8083.29,0.543
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-001_002_MIP,45,2,649,1360,2024.0,0.438
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-001_002_MIP,43,2,1950,1356,1670.0,0.449
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-001_002_MIP,43,2,1979,1345,12789.84,0.548
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-001_002_MIP,42,2,1422,1314,11482.97,0.548
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-001_002_MIP,42,2,1427,1307,11161.49,0.522
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-001_002_MIP,42,2,1391,1299,15328.48,0.585
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-001_002_MIP,40,2,1140,1295,30738.99,0.689
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-001_002_MIP,40,2,1124,1293,11075.31,0.567
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-001_002_MIP,40,2,1132,1288,12397.2,0.511
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-001_002_MIP,40,2,1122,1278,2819.58,0.488
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-001_002_MIP,38,2,1965,1275,2174.06,0.479
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-001_002_MIP,39,2,1364,1261,16698.16,0.594
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-001_002_MIP,38,2,1939,1255,29657.59,0.673
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-001_002_MIP,39,2,1341,1247,4128.0,0.441
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-001_002_MIP,39,2,1335,1243,11300.82,0.563
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-001_002_MIP,37,2,47,1238,11760.49,0.544
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-001_002_MIP,38,2,1953,1238,27653.56,0.706
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-001_002_MIP,37,2,14,1221,9126.75,0.548
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-001_002_MIP,38,2,1958,1215,2283.0,0.426
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-001_002_MIP,38,2,1984,1205,2616.63,0.499
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-001_002_MIP,36,2,937,1160,4498.41,0.501
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-001_002_MIP,36,2,930,1143,27321.67,0.588
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-001_002_MIP,36,2,950,1138,20707.6,0.633
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-001_002_MIP,34,2,762,1085,3024.0,0.393
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-001_002_MIP,34,2,769,1077,3706.0,0.414
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-001_002_MIP,34,2,783,1060,20783.62,0.591
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-001_002_MIP,34,2,785,1046,3762.0,0.465
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-001_002_MIP,32,2,272,953,14241.09,0.639
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-001_002_MIP,30,2,58,879,7485.79,0.522
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-001_002_MIP,29,2,1864,875,2759.0,0.421
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-001_002_MIP,30,2,60,866,9167.09,0.533
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-001_002_MIP,29,2,1816,863,65072.39,0.785
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-001_002_MIP,24,2,696,862,34027.53,0.742
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-001_002_MIP,28,2,1287,859,9972.18,0.548
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-001_002_MIP,28,2,1282,860,8073.0,0.479
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-001_002_MIP,28,2,1264,859,2247.0,0.484
